postal_code,http://webprotege.stanford.edu/R9vkBr0EApzeMGfa0rJGo9G,http://webprotege.stanford.edu/RJAL6Zu9F3EHB35HCs3cYD,http://webprotege.stanford.edu/RcIHdxpjQwjr8EG8yMhEYV,http://webprotege.stanford.edu/RDudF9SBo28CKqKpRN9poYL,http://webprotege.stanford.edu/RLc1ySxaRs4HWkW4m5w2Me
92051,True,,,,
92052,True,,,,
92055,True,True,False,True,True
92158,True,,,,
92179,True,,,,
92197,True,,,,
92022,True,,,,
92023,True,,,,
91932,True,True,False,True,False
92018,True,,,,
92027,True,True,False,True,True
91914,True,True,False,True,False
91978,True,True,False,True,True
92105,True,True,False,True,False
92108,True,True,False,True,False
92058,True,True,False,True,True
92085,True,,,,
92114,True,True,False,True,False
92173,True,True,False,True,False
92176,True,,,,
92672,True,False,False,True,False
92039,True,,,,
92134,True,True,False,True,False
92060,True,True,False,True,True
91910,True,True,False,True,False
92008,True,True,False,True,False
92011,True,True,False,True,False
92014,True,True,False,True,False
92024,True,True,False,True,False
91977,True,True,False,True,False
92009,True,True,False,True,False
92101,True,True,False,True,False
92069,True,True,False,True,True
92081,True,True,False,True,False
92067,True,True,False,True,True
92110,True,True,False,True,False
92138,True,,,,
92113,True,True,False,True,False
92126,True,True,False,True,False
92130,True,True,False,True,False
92117,True,True,False,True,False
92127,True,True,False,True,True
92152,True,,,,
92195,True,,,,
92072,True,,,,
92159,True,,,,
92174,True,,,,
92046,True,,,,
92142,True,,,,
92074,True,,,,
92049,True,,,,
92068,True,,,,
91917,True,True,False,True,True
92096,True,,,,
91908,True,,,,
91915,True,True,False,True,True
92029,True,True,False,True,True
92054,True,True,False,True,True
91951,True,,,,
91916,True,True,False,True,True
91962,True,True,False,True,True
91976,True,,,,
92103,True,True,False,True,False
92131,True,True,False,True,True
92079,True,,,,
92143,True,,,,
92170,True,,,,
92171,True,,,,
92168,True,,,,
91980,True,True,False,True,True
92165,True,,,,
92160,True,,,,
91906,True,True,False,True,True
91942,True,True,False,True,False
92040,True,True,False,True,True
91934,True,True,False,True,True
92083,True,True,False,True,False
92084,True,True,False,True,True
92104,True,True,False,True,False
92065,True,True,False,True,True
92059,True,True,False,True,True
92086,True,True,False,True,True
92122,True,True,False,True,False
92123,True,True,False,True,False
92115,True,True,False,True,False
92150,True,,,,
92163,True,,,,
91912,True,,,,
91944,True,,,,
92137,True,,,,
92167,True,,,,
91903,True,,,,
91902,True,True,False,True,False
92021,True,True,False,True,True
92025,True,True,False,True,True
92010,True,True,False,True,False
92019,True,True,False,True,True
92003,True,True,False,True,True
92071,True,True,False,True,True
92056,True,True,False,True,False
92075,True,True,False,True,False
92078,True,True,False,True,True
92088,True,,,,
92107,True,True,False,True,False
92070,True,True,False,True,True
92121,True,True,False,True,False
92124,True,True,False,True,True
92128,True,True,False,True,False
92129,True,True,False,True,False
92118,True,True,False,True,False
92154,True,True,False,True,True
92172,True,,,,
92112,True,,,,
91905,True,True,False,True,True
92178,True,,,,
92147,True,True,False,True,False
92193,True,,,,
92155,True,True,False,True,False
92145,True,True,False,True,False
92135,True,True,False,True,False
91913,True,True,False,True,True
92026,True,True,False,True,True
91933,True,,,,
92033,True,,,,
91921,True,,,,
92038,True,,,,
91935,True,True,False,True,True
92082,True,True,False,True,True
92091,True,True,False,True,False
92057,True,True,False,True,True
92106,True,True,False,True,False
92139,True,True,False,True,False
92140,True,True,False,True,False
92198,True,,,,
92177,True,,,,
91979,True,,,,
92149,True,,,,
92092,True,,,,
92182,True,,,,
91948,True,True,False,True,True
92161,True,,,,
94109,True,False,False,False,False
94131,True,False,False,False,False
94158,True,False,False,False,False
94127,True,False,False,False,False
94126,True,,,,
94164,True,,,,
94147,True,,,,
94121,True,False,False,False,False
94123,True,False,False,False,False
94118,True,False,False,False,False
94117,True,False,False,False,False
94188,True,,,,
94159,True,,,,
94110,True,False,False,False,False
94129,True,False,False,False,False
94141,True,,,,
94107,True,False,False,False,False
94124,True,False,False,False,False
94103,True,False,False,False,False
94104,True,False,False,False,False
94105,True,False,False,False,False
94122,True,False,False,False,False
94133,True,False,False,False,False
94132,True,False,False,False,False
94143,True,,,,
94140,True,,,,
94108,True,False,False,False,False
94116,True,False,False,False,False
94102,True,False,False,False,False
94111,True,False,False,False,False
94114,True,False,False,False,False
94115,True,False,False,False,False
94130,True,False,False,False,False
94119,True,,,,
94146,True,,,,
95202,True,False,False,False,False
95237,True,False,False,False,False
95213,True,,,,
95208,True,,,,
95253,True,,,,
95211,True,False,False,False,False
95227,True,False,False,False,True
95204,True,False,False,False,False
95205,True,False,False,False,False
95336,True,False,False,False,False
95366,True,False,False,False,False
95320,True,False,False,False,False
95686,True,False,False,False,False
95240,True,False,False,False,False
95215,True,False,False,False,False
95210,True,False,False,False,False
95220,True,False,False,False,False
95231,True,False,False,False,False
95209,True,False,False,False,False
95258,True,False,False,False,False
95203,True,False,False,False,False
95206,True,False,False,False,False
95377,True,False,False,False,False
95269,True,,,,
95267,True,,,,
95207,True,False,False,False,False
95219,True,False,False,False,False
95337,True,False,False,False,False
95330,True,False,False,False,False
95241,True,,,,
95378,True,,,,
95236,True,False,False,False,False
95391,True,False,False,True,False
95304,True,False,False,False,True
95376,True,False,False,False,False
95201,True,,,,
95234,True,False,False,False,False
95212,True,False,False,False,False
95242,True,False,False,False,False
93420,True,False,False,True,True
93406,True,,,,
93445,True,False,False,True,False
93421,True,,,,
93443,True,,,,
93435,True,,,,
93453,True,False,False,True,True
93409,True,,,,
93428,True,False,False,True,True
93452,True,False,False,True,True
93424,True,False,False,True,False
93446,True,False,False,True,True
93430,True,False,False,True,True
93444,True,False,False,True,True
93408,True,,,,
93407,True,,,,
93410,True,False,False,True,False
93423,True,,,,
93449,True,False,False,True,True
93465,True,False,False,True,True
93405,True,False,False,True,True
93402,True,False,False,True,False
93442,True,False,False,True,True
93422,True,False,False,True,True
93432,True,False,False,True,True
93403,True,,,,
93412,True,,,,
93433,True,False,False,True,False
93447,True,,,,
93448,True,,,,
93483,True,,,,
93401,True,False,False,True,True
93475,True,,,,
94404,True,False,False,True,False
94128,True,False,False,True,False
94011,True,,,,
94017,True,,,,
94080,True,False,False,True,False
94070,True,False,False,True,False
94025,True,False,False,True,False
94030,True,False,False,True,False
94044,True,False,False,True,True
94065,True,False,False,True,False
94497,True,,,,
94066,True,False,False,True,False
94027,True,False,False,True,False
94021,True,False,False,True,True
94401,True,False,False,True,False
94002,True,False,False,True,False
94010,True,False,False,True,False
94063,True,False,False,True,False
94125,True,,,,
94015,True,False,False,True,False
94018,True,,,,
94074,True,False,False,True,True
94026,True,,,,
94403,True,False,False,True,False
94019,True,False,False,True,True
94038,True,False,False,True,False
94402,True,False,False,True,False
94005,True,False,False,True,False
94064,True,,,,
94061,True,False,False,True,False
94062,True,False,False,True,True
94037,True,False,False,True,False
94083,True,,,,
94060,True,False,False,True,True
93105,True,False,False,True,True
93116,True,,,,
93437,True,False,False,True,True
93102,True,,,,
93120,True,,,,
93440,True,False,False,True,False
93427,True,False,False,True,False
93101,True,False,False,True,False
93118,True,,,,
93160,True,,,,
93441,True,False,False,True,True
93436,True,False,False,True,True
93109,True,False,False,True,False
93111,True,False,False,True,True
93106,True,,,,
93429,True,False,False,True,False
93455,True,False,False,True,False
93190,True,,,,
93110,True,False,False,True,False
93108,True,False,False,True,True
93457,True,,,,
93438,True,,,,
93014,True,,,,
93434,True,False,False,True,False
93463,True,False,False,True,False
93456,True,,,,
93117,True,False,False,True,True
93130,True,,,,
93150,True,,,,
93464,True,,,,
93460,True,False,False,True,True
93103,True,False,False,True,False
93140,True,,,,
93121,True,,,,
93067,True,False,False,True,False
93199,True,,,,
94040,True,False,False,False,False
95033,True,False,False,True,True
95111,True,False,False,False,False
95113,True,False,False,False,False
95132,True,False,False,False,True
95122,True,False,False,False,False
95138,True,False,False,False,False
95150,True,,,,
95172,True,,,,
95071,True,,,,
95164,True,,,,
95109,True,,,,
95141,True,,,,
94089,True,False,False,False,False
94301,True,False,False,False,False
95030,True,False,False,False,True
95119,True,False,False,False,False
95121,True,False,False,False,False
95156,True,,,,
95101,True,,,,
94306,True,False,False,False,False
94024,True,False,False,False,False
95070,True,False,False,False,True
95129,True,False,False,False,False
95130,True,False,False,False,False
95127,True,False,False,False,False
95123,True,False,False,False,False
95153,True,,,,
95002,True,False,False,False,False
95154,True,,,,
94085,True,False,False,False,False
94304,True,False,False,False,True
94028,True,False,False,True,True
95037,True,False,False,False,True
95050,True,False,False,False,False
95076,True,False,False,True,True
95120,True,False,False,False,True
95118,True,False,False,False,False
95131,True,False,False,False,False
95170,True,,,,
95134,True,False,False,False,False
95135,True,False,False,False,True
95021,True,,,,
95011,True,,,,
95158,True,,,,
95157,True,,,,
94035,True,,,,
95191,True,,,,
95013,True,False,False,False,False
94087,True,False,False,False,False
94303,True,False,False,False,False
95051,True,False,False,False,False
95032,True,False,False,False,True
95056,True,,,,
95110,True,False,False,False,False
95124,True,False,False,False,False
95125,True,False,False,False,False
95044,True,,,,
95151,True,,,,
95155,True,,,,
95015,True,,,,
95055,True,,,,
95103,True,,,,
94086,True,False,False,False,False
95008,True,False,False,False,False
94043,True,False,False,False,False
95054,True,False,False,False,False
95112,True,False,False,False,False
95117,True,False,False,False,False
95136,True,False,False,False,False
95026,True,,,,
95009,True,,,,
94088,True,,,,
95052,True,,,,
94042,True,,,,
94039,True,,,,
95192,True,,,,
94023,True,,,,
95046,True,False,False,False,False
95023,True,False,False,False,True
95116,True,False,False,False,False
95126,True,False,False,False,False
95159,True,,,,
95036,True,,,,
94020,True,False,False,True,True
95161,True,,,,
95152,True,,,,
94302,True,,,,
94305,True,False,False,False,False
94022,True,False,False,False,True
94041,True,False,False,False,False
95020,True,False,False,False,True
95014,True,False,False,False,True
95038,True,,,,
95128,True,False,False,False,False
95133,True,False,False,False,False
95148,True,False,False,False,False
95140,True,False,False,False,True
95031,True,,,,
95173,True,,,,
95139,True,False,False,False,False
95108,True,,,,
95160,True,,,,
95106,True,,,,
95010,True,False,False,True,False
95061,True,,,,
95017,True,False,False,True,True
95077,True,,,,
95006,True,False,False,True,True
95062,True,False,False,True,False
95019,True,False,False,True,False
95007,True,False,False,True,True
95073,True,False,False,True,True
95041,True,False,False,True,False
95060,True,False,False,True,True
95065,True,False,False,True,True
95003,True,False,False,True,True
95005,True,False,False,True,True
95018,True,False,False,True,True
95001,True,,,,
95067,True,,,,
95066,True,False,False,True,True
95063,True,,,,
95064,True,False,False,True,False
96001,True,False,False,True,True
96062,True,False,False,True,True
96099,True,,,,
96051,True,False,False,True,True
96019,True,False,False,True,True
96096,True,False,False,True,True
96047,True,False,False,True,True
96040,True,False,False,True,True
96087,True,False,False,True,True
96095,True,,,,
96089,True,,,,
96002,True,False,False,True,True
96073,True,False,False,True,True
96017,True,False,False,True,True
96049,True,False,False,True,True
96069,True,False,False,True,True
96011,True,False,False,True,True
96056,True,False,False,False,True
96071,True,False,False,True,True
96028,True,False,False,True,True
96088,True,False,False,True,True
96065,True,False,False,True,True
96033,True,False,False,True,True
96016,True,False,False,True,True
96084,True,False,False,True,True
96008,True,False,False,True,True
96003,True,False,False,True,True
96013,True,False,False,True,True
96134,True,False,False,True,True
96031,True,False,False,True,True
96085,True,False,False,True,True
96067,True,False,False,True,True
96014,True,False,False,True,True
96038,True,False,False,True,True
96097,True,False,False,True,True
96032,True,False,False,True,True
96058,True,False,False,True,True
96086,True,False,False,True,True
96094,True,False,False,True,True
96044,True,False,False,True,True
96039,True,False,False,True,True
96037,True,False,False,True,False
96027,True,False,False,True,True
96050,True,False,False,True,True
96064,True,False,False,True,True
96034,True,False,False,True,True
95568,True,False,False,True,True
96023,True,False,False,True,True
96057,True,False,False,True,True
94590,True,False,False,True,False
95616,True,True,False,False,False
94533,True,False,False,True,False
95688,True,False,False,True,True
94558,True,False,False,False,True
94512,True,False,False,True,False
94503,True,False,False,False,False
95618,True,True,False,False,False
95620,True,False,False,True,False
95696,True,,,,
94592,True,False,False,True,False
94589,True,False,False,True,False
94591,True,False,False,True,False
95625,True,False,False,True,False
94510,True,False,False,True,False
95687,True,False,False,True,False
94535,True,False,False,True,False
94585,True,False,False,True,False
95694,True,True,False,False,True
94534,True,False,False,True,True
95448,True,False,False,False,True
95452,True,False,False,False,True
95416,True,,,,
94953,True,,,,
95425,True,False,False,False,True
95405,True,False,False,False,False
95441,True,False,False,False,True
95419,True,,,,
94975,True,,,,
95430,True,False,False,False,False
95421,True,False,False,False,True
94931,True,False,False,False,False
95412,True,False,False,False,True
94955,True,,,,
95444,True,False,False,False,False
95487,True,,,,
95486,True,False,False,False,False
94928,True,False,False,False,False
95404,True,False,False,False,True
95402,True,,,,
95465,True,False,False,False,True
95497,True,False,False,False,False
95442,True,False,False,False,True
95436,True,False,False,False,True
95403,True,False,False,False,False
94954,True,False,False,False,True
95433,True,,,,
94923,True,False,False,False,False
95450,True,False,False,False,True
95471,True,False,False,False,True
95473,True,,,,
94972,True,False,False,False,False
95407,True,False,False,False,False
95462,True,False,False,False,True
94922,True,False,False,False,True
95431,True,False,False,False,False
95472,True,False,False,False,True
95401,True,False,False,False,False
94951,True,False,False,False,True
95406,True,,,,
94927,True,,,,
95480,True,,,,
94999,True,,,,
95409,True,False,False,False,True
95492,True,False,False,False,False
95446,True,False,False,False,True
95439,True,False,False,False,False
94550,True,False,False,True,True
95351,True,False,False,True,False
95352,True,,,,
95354,True,False,False,True,False
95353,True,,,,
95313,True,False,False,True,False
95382,True,False,False,True,False
95358,True,False,False,True,False
95360,True,False,False,True,True
95385,True,False,False,True,False
95356,True,False,False,True,False
95328,True,False,False,True,False
95323,True,False,False,True,True
95319,True,False,False,True,False
95387,True,False,False,True,True
95326,True,False,False,True,False
95350,True,False,False,True,False
95316,True,False,False,True,True
95386,True,False,False,True,True
95322,True,True,False,True,False
95357,True,False,False,True,False
95324,True,True,False,True,False
95363,True,False,False,True,True
95380,True,False,False,True,False
95307,True,False,False,True,False
95367,True,False,False,True,False
95397,True,,,,
95355,True,False,False,True,False
95361,True,False,False,True,True
95368,True,False,False,True,False
95381,True,,,,
95230,True,False,False,True,True
95991,True,True,False,False,False
95993,True,True,False,False,False
95674,True,True,False,False,False
95982,True,True,False,False,True
95659,True,True,False,False,False
95676,True,,,,
95692,True,False,False,False,True
95953,True,True,False,False,True
95992,True,,,,
96022,True,False,False,False,True
96078,True,,,,
96021,True,False,False,False,True
96076,True,False,False,True,True
96063,True,False,False,False,True
95963,True,True,False,True,True
96080,True,False,False,False,True
96059,True,False,False,True,True
96090,True,False,False,False,False
96061,True,False,False,False,True
96092,True,False,False,False,True
96007,True,False,False,True,True
96055,True,False,False,False,True
96035,True,False,False,False,False
96074,True,False,False,False,True
96029,True,False,False,False,True
96075,True,False,False,False,True
95595,True,False,False,True,True
96046,True,False,False,True,True
95526,True,False,False,True,True
96052,True,False,False,True,True
96091,True,False,False,True,True
95527,True,False,False,True,True
96093,True,False,False,True,True
96024,True,False,False,True,True
96041,True,False,False,True,True
95552,True,False,False,True,True
96048,True,False,False,True,True
96010,True,False,False,True,True
93247,True,False,False,True,True
93223,True,False,False,True,False
93286,True,False,False,True,True
93647,True,False,False,True,True
93675,True,False,False,True,True
93673,True,False,False,True,False
93244,True,False,False,True,True
93666,True,False,False,True,False
93221,True,False,False,True,True
93258,True,False,False,True,False
93291,True,False,False,True,False
93256,True,False,False,True,False
93641,True,False,False,True,True
93278,True,,,,
93275,True,,,,
93603,True,False,False,True,True
93290,True,,,,
93654,True,False,False,True,True
93633,True,False,False,True,True
93292,True,False,False,True,False
93271,True,False,False,True,True
93274,True,False,False,True,False
93279,True,,,,
93670,True,,,,
93615,True,False,False,True,False
93260,True,False,False,True,True
93218,True,False,False,True,False
93237,True,,,,
93230,True,True,False,True,False
93272,True,False,False,True,False
93618,True,False,False,True,False
93646,True,False,False,True,True
93631,True,False,False,True,False
93208,True,False,False,True,True
93261,True,False,False,True,False
93227,True,,,,
93212,True,False,False,True,False
93235,True,False,False,True,False
93262,True,False,False,True,True
93201,True,False,False,True,False
93257,True,False,False,True,True
93277,True,False,False,True,False
93267,True,False,False,True,True
93265,True,False,False,True,True
93270,True,False,False,True,True
93207,True,False,False,True,True
95373,True,,,,
95364,True,False,False,False,True
95305,True,False,False,False,True
95310,True,False,False,False,True
95383,True,False,False,False,True
95335,True,False,False,False,True
95379,True,False,False,False,True
95327,True,False,False,False,True
95370,True,False,False,False,True
95372,True,False,False,False,True
95347,True,,,,
95375,True,False,False,False,True
95309,True,,,,
95346,True,False,False,False,True
93015,True,False,False,True,True
93023,True,False,False,True,True
93060,True,False,False,True,True
93034,True,,,,
93024,True,,,,
91359,True,,,,
93004,True,False,False,True,False
93006,True,,,,
93012,True,False,False,True,False
93041,True,False,False,True,False
93065,True,False,False,True,True
93043,True,False,False,True,False
93064,True,False,False,True,False
93009,True,,,,
91320,True,False,False,True,False
93021,True,False,False,True,True
91377,True,False,False,True,False
93031,True,,,,
93040,True,False,False,True,True
93032,True,,,,
93066,True,False,False,True,True
91360,True,False,False,True,False
93010,True,False,False,True,False
93013,True,False,False,True,True
93033,True,False,False,True,False
93036,True,False,False,True,False
93044,True,,,,
93062,True,,,,
91358,True,,,,
93042,True,False,False,True,False
93007,True,,,,
93001,True,False,False,True,True
91319,True,,,,
93094,True,,,,
93020,True,,,,
93016,True,,,,
93030,True,False,False,True,False
93011,True,,,,
93005,True,,,,
93061,True,,,,
93003,True,False,False,True,True
93002,True,,,,
93022,True,False,False,True,False
93035,True,False,False,True,False
93099,True,,,,
95697,True,True,False,False,False
95691,True,True,False,False,False
95627,True,True,False,False,False
95637,True,True,False,False,True
95799,True,,,,
95695,True,True,False,False,False
95612,True,True,False,False,False
95607,True,True,False,False,True
95606,True,True,False,False,False
95937,True,True,False,False,False
95653,True,True,False,False,False
95617,True,,,,
95798,True,,,,
95679,True,True,False,False,True
95698,True,True,False,False,False
95605,True,True,False,False,False
95776,True,True,False,False,False
782,True,,True,False,False
934,True,,True,False,False
917,True,,True,False,False
925,True,,True,False,False
920,True,,True,False,False
926,True,,True,False,False
962,True,,True,False,False
921,True,,True,False,False
960,True,,True,False,False
969,True,,True,False,False
901,True,,True,False,False
949,True,,True,False,False
953,True,,True,False,False
961,True,,True,False,False
957,True,,True,False,False
976,True,,True,False,False
924,True,,True,False,False
956,True,,True,False,False
959,True,,True,False,False
958,True,,,,
725,True,,True,False,False
736,True,,True,False,False
726,True,,,,
754,True,,True,False,False
727,True,,True,False,False
703,True,,True,False,False
723,True,,True,False,False
739,True,,True,False,False
977,True,,,,
909,True,,True,False,False
963,True,,,,
735,True,,True,False,False
738,True,,True,False,False
740,True,,True,False,False
714,False,,True,False,False
785,False,,,,
784,False,,True,False,False
656,False,,True,False,False
965,True,,True,False,False
971,True,,True,False,False
922,True,,,,
970,True,,,,
968,True,,True,False,False
966,True,,True,False,False
777,True,,True,False,False
682,False,,True,False,False
681,False,,,,
683,False,,True,False,False
660,False,,True,False,False
623,False,,True,False,False
680,False,,True,False,False
731,True,,True,False,False
780,True,,True,False,False
641,True,,True,False,False
730,True,,True,False,False
732,True,,,,
733,True,,,,
715,True,,True,False,False
728,True,,True,False,False
795,True,,True,False,False
601,True,,True,False,False
624,True,,True,False,False
717,True,,True,False,False
716,True,,True,False,False
757,True,,True,False,False
751,True,,True,False,False
704,True,,True,False,False
902,False,,,,
918,False,,True,False,False
940,False,,,,
908,False,,,,
923,False,,True,False,False
936,False,,True,False,False
931,False,,,,
928,False,,,,
912,False,,True,False,False
910,False,,,,
975,False,,,,
907,False,,True,False,False
913,False,,True,False,False
919,False,,,,
927,False,,True,False,False
719,False,,True,False,False
911,False,,True,False,False
929,False,,,,
935,False,,,,
915,False,,True,False,False
987,False,,True,False,False
914,False,,,,
916,False,,,,
820,False,,True,False,False
840,False,,True,False,False
850,False,,True,False,False
830,False,,True,False,False
802,True,,True,False,False
80229,True,False,False,True,False
80701,True,False,False,False,False
80640,True,False,False,True,False
80042,True,,,,
80602,True,False,False,True,False
80036,True,,,,
80023,True,False,False,False,False
80234,True,False,False,True,False
80037,True,,,,
80035,True,,,,
80233,True,False,False,True,False
80601,True,False,False,True,False
80241,True,False,False,True,False
80614,True,,,,
80024,True,False,False,True,False
80030,True,False,False,True,False
80040,True,,,,
80260,True,False,False,True,False
81101,True,False,False,True,False
81102,True,,,,
81125,True,False,False,True,False
81136,True,False,False,True,False
81144,True,False,False,True,False
81146,True,False,False,True,False
80013,True,False,False,False,False
80017,True,False,False,False,False
80113,True,False,False,False,False
80044,True,,,,
80161,True,,,,
80155,True,,,,
80251,True,,,,
80046,True,,,,
80015,True,False,False,False,False
80120,True,False,False,False,False
80121,True,False,False,False,False
80047,True,,,,
80018,True,False,False,False,False
80041,True,,,,
80151,True,,,,
80166,True,,,,
80122,True,False,False,False,False
80160,True,,,,
80150,True,,,,
80165,True,,,,
81157,False,,,,
81128,False,False,False,False,True
81121,False,False,False,False,True
81147,False,False,False,False,True
80533,True,,,,
80301,True,False,False,True,False
80544,True,False,False,True,False
80422,True,False,False,False,True
80308,True,,,,
80502,True,,,,
80310,True,False,False,True,False
80305,True,False,False,True,False
80466,True,False,False,True,True
80309,True,,,,
80304,True,False,False,True,True
80306,True,,,,
80027,True,False,False,True,False
80501,True,False,False,True,False
80481,True,False,False,True,True
80025,True,False,False,True,True
80026,True,False,False,True,False
80302,True,False,False,True,True
80471,True,False,False,True,False
80455,True,False,False,True,True
80307,True,,,,
80314,True,,,,
81236,True,False,False,True,False
81242,True,False,False,True,False
81201,True,False,False,True,True
81251,True,False,False,True,False
81227,True,False,False,True,False
81211,True,False,False,True,False
81228,True,,,,
80438,True,False,False,True,False
80452,True,False,False,True,True
80436,True,False,False,True,False
80476,True,False,False,True,False
80444,True,False,False,True,False
81410,False,False,False,True,False
81418,False,False,False,True,False
81420,False,,,,
81413,False,False,False,True,True
81419,False,False,False,True,True
81414,False,,,,
80218,True,False,False,True,False
80266,True,,,,
80290,True,False,False,True,False
80293,True,False,False,True,False
80259,True,,,,
80221,True,False,False,True,False
80208,True,,,,
80206,True,False,False,True,False
80239,True,False,False,True,False
80273,True,,,,
80294,True,False,False,True,False
80256,True,,,,
80202,True,False,False,True,False
80281,True,,,,
80022,True,False,False,True,False
80219,True,False,False,True,False
80217,True,,,,
80264,True,False,False,True,False
80211,True,False,False,True,False
80207,True,False,False,True,False
80223,True,False,False,True,False
80238,True,False,False,True,False
80263,True,,,,
80257,True,,,,
80274,True,,,,
80243,True,,,,
80271,True,,,,
80203,True,False,False,True,False
80249,True,False,False,True,False
80299,True,,,,
80250,True,,,,
80248,True,,,,
80265,True,,,,
80261,True,,,,
80201,True,,,,
80216,True,False,False,True,False
80205,True,False,False,True,False
80209,True,False,False,True,False
80291,True,,,,
80104,True,False,False,True,False
80108,True,False,False,True,False
80163,True,,,,
80112,True,False,False,False,False
80124,True,False,False,True,False
80129,True,False,False,True,False
80126,True,False,False,True,False
80118,True,False,False,True,True
80130,True,False,False,True,False
80109,True,False,False,True,False
80138,True,False,False,True,False
80131,True,False,False,True,False
80016,True,False,False,False,False
80106,True,False,False,True,False
80116,True,False,False,True,False
80134,True,False,False,True,False
80903,True,False,False,True,False
80949,True,,,,
80932,True,,,,
80901,True,,,,
80819,True,False,False,True,True
80941,True,,,,
80917,True,False,False,True,False
80923,True,False,False,True,False
80928,True,False,False,True,False
80933,True,,,,
80832,True,False,False,True,False
80938,True,False,False,True,False
80132,True,False,False,True,True
80921,True,False,False,True,True
80926,True,False,False,True,True
80907,True,False,False,True,False
80913,True,False,False,True,False
80809,True,False,False,True,True
80929,True,False,False,True,False
80935,True,,,,
80841,True,,,,
80931,True,,,,
80942,True,,,,
80817,True,False,False,True,False
80920,True,False,False,True,False
80915,True,False,False,True,False
80936,True,,,,
81008,True,False,False,True,False
80133,True,False,False,True,True
80930,True,False,False,True,False
80977,True,,,,
80808,True,False,False,True,False
80831,True,False,False,True,False
80829,True,False,False,True,True
80911,True,False,False,True,False
80908,True,False,False,True,True
80927,True,False,False,True,False
80904,True,False,False,True,False
80924,True,False,False,True,False
80939,True,False,False,True,False
80962,True,,,,
80934,True,,,,
80950,True,,,,
80914,True,False,False,True,False
80918,True,False,False,True,False
80919,True,False,False,True,False
80916,True,False,False,True,False
80947,True,,,,
80946,True,,,,
80833,True,False,False,True,False
80910,True,False,False,True,False
80909,True,False,False,True,False
80905,True,False,False,True,False
80951,True,False,False,True,False
80840,True,False,False,True,True
80864,True,False,False,True,False
80835,True,False,False,True,False
80912,True,,,,
80922,True,False,False,True,False
80902,True,False,False,True,True
80925,True,False,False,True,False
80960,True,,,,
80970,True,,,,
80937,True,,,,
80997,True,,,,
81240,False,False,False,True,True
81221,False,False,False,True,False
81232,False,False,False,True,False
81252,False,False,False,True,True
81244,False,False,False,True,False
81212,False,False,False,True,True
81223,False,False,False,True,True
81233,False,False,False,True,True
81222,False,False,False,True,False
81290,False,,,,
81226,False,False,False,True,True
81215,False,,,,
81641,True,False,False,True,True
81652,True,False,False,True,True
81647,True,False,False,True,True
81602,True,,,,
81637,True,False,False,True,True
81601,True,False,False,True,True
81623,True,False,False,True,True
81650,True,False,False,True,True
80474,True,,,,
80427,True,False,False,False,False
80446,True,False,False,True,False
80447,True,False,False,True,False
80442,True,False,False,True,False
80482,True,False,False,True,True
80423,True,False,False,False,False
80498,True,False,False,False,False
80459,True,False,False,True,False
80478,True,False,False,True,False
80451,True,False,False,True,False
80468,True,False,False,True,False
81225,True,False,False,True,False
81241,True,False,False,True,False
81428,True,False,False,True,True
81239,True,False,False,True,False
81230,True,False,False,True,False
81220,True,False,False,True,True
81237,True,False,False,True,False
81210,True,False,False,True,False
81243,True,False,False,True,True
81434,True,False,False,True,True
81231,True,False,False,True,False
81224,True,False,False,True,False
80473,False,False,False,True,False
80434,False,False,False,True,False
80480,False,False,False,True,True
80454,True,False,False,True,True
80004,True,False,False,True,False
80215,True,False,False,True,False
80228,True,False,False,True,False
80401,True,False,False,True,True
80303,True,False,False,True,True
80465,True,False,False,True,True
80162,True,,,,
80453,True,False,False,True,False
80437,True,,,,
80006,True,,,,
80001,True,,,,
80419,True,False,False,True,False
80007,True,False,False,True,False
80021,True,False,False,True,False
80403,True,False,False,True,True
80402,True,,,,
80034,True,,,,
80457,True,False,False,True,True
80128,True,False,False,True,False
80421,True,False,False,True,True
80225,True,,,,
80425,True,False,False,True,True
80005,True,False,False,True,False
80470,True,False,False,True,True
81326,True,False,False,True,True
81137,True,False,False,True,True
81303,True,False,False,True,True
81302,True,,,,
81329,True,,,,
81301,True,False,False,True,True
81122,True,False,False,True,True
81328,True,False,False,True,True
80549,True,False,False,True,False
80547,True,False,False,True,False
80525,True,False,False,True,False
80538,True,False,False,True,True
80537,True,False,False,True,True
80553,True,,,,
80513,True,False,False,True,False
80517,True,False,False,True,True
80521,True,False,False,True,False
80430,True,,,,
80512,True,False,False,True,True
80510,True,False,False,True,True
80532,True,False,False,True,True
80511,True,False,False,True,False
80535,True,False,False,True,False
80527,True,,,,
80503,True,False,False,True,True
80541,True,,,,
80528,True,False,False,True,False
80534,True,False,False,True,False
80545,True,False,False,True,True
80524,True,False,False,True,True
80536,True,False,False,True,True
80522,True,,,,
80526,True,False,False,True,True
80550,True,False,False,True,False
80504,True,False,False,True,False
80515,True,False,False,True,True
80612,True,False,False,True,False
80540,True,False,False,True,True
80523,True,,,,
80539,True,,,,
81523,True,False,False,True,True
81504,True,False,False,True,False
81521,True,False,False,True,True
81507,True,False,False,True,True
81502,True,,,,
81520,True,False,False,True,False
81505,True,False,False,True,False
81524,True,False,False,True,True
81501,True,False,False,True,False
81527,True,False,False,True,True
81525,True,False,False,True,False
81522,True,False,False,True,True
